New_Route_ID,Route_Name,Action_Taken,Route_Type,Priority_Band,Headway_Min,Fleet_Required,HPV_Count,MPV_Count,CMP_Trunk,CMP_Route_ID,Population_Served,Social_Flag
FDR-401,MAHESHPURA CHOWK ↔ MAKWAL,RETAINED_AS_FEEDER,Peri_Urban,LP,60,8,0,8,False,,111,False
FDR-149,MAHESHPURA CHOWK ↔ MISHRIWALA,RETAINED_AS_FEEDER,Peri_Urban,MP,30,7,0,7,False,,289,True
FDR-269,MAHESHPURA JEWEL ↔ GADLA,RETAINED_AS_FEEDER,Urban,LP,60,3,0,3,False,,212,False
FDR-227,MAHESPURA ↔ LAHORI CHACK GHOU MANHASAN,RETAINED_AS_FEEDER,Urban,LP,60,3,0,3,False,,221,False
FDR-330,M HOSPITAL BELICHARANA CHOWK ↔ NANDWAL,RETAINED_AS_FEEDER,Urban,LP,60,2,0,2,False,,292,False
FDR-045,MUTHI ↔ MAHAMAYA BAHU FORT,RETAINED_AS_FEEDER,Urban,MP,30,3,0,3,False,,194,True
FDR-046,MUTHI ↔ MAHAMAYA BAHUFORT,RETAINED_AS_FEEDER,Urban,MP,30,3,0,3,False,,194,True
FDR-105,MUTHI ↔ BAHUFORT,RETAINED_AS_FEEDER,Urban,MP,30,6,0,6,False,,237,True
FDR-100,MUTHI CAMP ↔ BAHU FORT,RETAINED_AS_FEEDER,Urban,MP,30,6,0,6,False,,253,True
FDR-106,MUTHI GAON ↔ BAHU FORT,RETAINED_AS_FEEDER,Urban,MP,30,6,0,6,False,,237,True
FDR-185,MUTHI MIGRANT CAMP PHASE II ↔ BAHUFORT,RETAINED_AS_FEEDER,Peri_Urban,MP,30,9,0,9,False,,289,True
FDR-102,MUTHI MIGRANT CAMP PHASE II ↔ MAHAMAYA,RETAINED_AS_FEEDER,Urban,MP,30,4,0,4,False,,196,False
FDR-410,NAGROTA ↔ BAMYAL,RETAINED_AS_FEEDER,Peri_Urban,LP,60,6,0,6,False,,454,False
FDR-396,NAGROTA ↔ JAGTI KERLI,RETAINED_AS_FEEDER,Urban,LP,60,2,0,2,False,,332,False
FDR-397,NAGROTA ↔ JAGTI MIGRANT CAMP,RETAINED_AS_FEEDER,Urban,LP,60,2,0,2,False,,332,False
FDR-354,NAGROTA ↔ KARLI PANJGHARIAN,RETAINED_AS_FEEDER,Urban,LP,60,2,0,2,False,,725,False
FDR-398,NAGROTA ↔ JAGTI JARI,RETAINED_AS_FEEDER,Urban,LP,60,2,0,2,False,,332,False
FDR-238,NARWAL ↔ HIRA CHACK GADLA,RETAINED_AS_FEEDER,Peri_Urban,MP,30,9,0,9,False,,351,True
FDR-011,NARWAL ↔ HIRACHAK GARDLA,RETAINED_AS_FEEDER,Urban,LP,60,2,0,2,False,,515,False
FDR-220,NARWAL ↔ HALQA MARH CHAFFER CHAK,RETAINED_AS_FEEDER,Peri_Urban,MP,30,8,0,8,False,,287,True
FDR-202,NARWAL ↔ GHO MANHASAN,RETAINED_AS_FEEDER,Peri_Urban,MP,30,8,0,8,False,,299,True
FDR-218,NARWAL ↔ BATEHRA,RETAINED_AS_FEEDER,Peri_Urban,MP,30,9,0,9,False,,374,True
FDR-343,NARWAL ↔ LALYAL,RETAINED_AS_FEEDER,Peri_Urban,MP,30,7,0,7,False,,193,True
FDR-288,NARWAL ↔ SHOA JANDIAL,RETAINED_AS_FEEDER,Peri_Urban,MP,30,11,0,11,False,,311,True
FDR-073,NARWAL ↔ KALRI,RETAINED_AS_FEEDER,Urban,MP,30,5,0,5,False,,246,True
FDR-043,NARWAL ↔ KUNJWANI,RETAINED_AS_FEEDER,Urban,MP,30,3,0,3,False,,857,False
FDR-163,NARWAL ↔ GATLA,RETAINED_AS_FEEDER,Peri_Urban,MP,30,7,0,7,False,,339,True
FDR-164,NARWAL ↔ MISHRIWALA SHAMACHAK,RETAINED_AS_FEEDER,Peri_Urban,MP,30,7,0,7,False,,339,True
FDR-290,NARWAL ↔ GAJANSOO DEOSA NAPU,RETAINED_AS_FEEDER,Peri_Urban,MP,30,10,0,10,False,,296,True
FDR-165,NARWAL ↔ JHIRI,RETAINED_AS_FEEDER,Peri_Urban,MP,30,7,0,7,False,,339,True
FDR-180,NARWAL ↔ GASHI LADORE,RETAINED_AS_FEEDER,Peri_Urban,MP,30,8,0,8,False,,325,True
FDR-287,NARWAL ↔ GAJANSOO SAHARAN,RETAINED_AS_FEEDER,Peri_Urban,MP,30,12,0,12,False,,334,True
FDR-210,NARWAL BALA ↔ SERI PANDITA,RETAINED_AS_FEEDER,Peri_Urban,MP,30,9,0,9,False,,310,True
FDR-461,NARWAL MANDI ↔ KOTHEY MURADPUR,RETAINED_AS_FEEDER,Urban,MP,30,2,0,2,False,,124,False
FDR-405,NARWAL MANDI ↔ MAKWAL,RETAINED_AS_FEEDER,Regional_District,MP,90,7,0,7,False,,183,True
FDR-271,NARWAL PAIN ↔ HAKKAL PLATTA,RETAINED_AS_FEEDER,Urban,LP,60,2,0,2,False,,518,False
FDR-272,NARWAL PAIN ↔ HAKKAL PLATTA,RETAINED_AS_FEEDER,Urban,LP,60,2,0,2,False,,518,False
FDR-462,NARWAL PAIN CDA ROAD ↔ KOTLI JEEVAN NAGAR,RETAINED_AS_FEEDER,Urban,MP,30,2,0,2,False,,402,False
FDR-293,NARWAL PAIN CDA ROAD ↔ KOTLI JEEVAN NAGAR,RETAINED_AS_FEEDER,Urban,LP,60,2,0,2,False,,488,False
FDR-203,NEW HIGH COURT JANIPUR ↔ BISHNAH,RETAINED_AS_FEEDER,Peri_Urban,MP,30,15,0,15,False,,478,True
FDR-297,NEW HIGH COURT JANIPUR ↔ BISHNAH,RETAINED_AS_FEEDER,Peri_Urban,MP,30,11,0,11,False,,277,True
FDR-212,NEW HIGH COURT JANIPUR ↔ GRID STATION,RETAINED_AS_FEEDER,Peri_Urban,MP,30,7,0,7,False,,221,True
FDR-302,NEW HIGH COURT JANIPUR ↔ BISHNAH,RETAINED_AS_FEEDER,Regional_District,MP,90,7,0,7,False,,493,True
FDR-122,NEW HIGH COURT JANIPUR ↔ BADORI,RETAINED_AS_FEEDER,Peri_Urban,MP,30,10,0,10,False,,446,True
FDR-463,NEW HIGH COURT JANIPUR ↔ GRID STATION,RETAINED_AS_FEEDER,Urban,MP,30,2,0,2,False,,84,False
FDR-464,NHIGH COURT COMPLEX JANIPUR GRID STATION ↔ CHATHA,RETAINED_AS_FEEDER,Urban,MP,30,2,0,2,False,,96,False
FDR-335,OLD JANIPUR LAKKAR MANDI ↔ KARWAL MALKAY CHAK,RETAINED_AS_FEEDER,Peri_Urban,MP,30,11,0,11,False,,181,True
FDR-205,PAJJTHIRTHI ↔ NARI KHEPAR,RETAINED_AS_FEEDER,Peri_Urban,MP,30,9,0,9,False,,352,True
FDR-301,PAJJTHIRTHI ↔ NARI KHEPAR,RETAINED_AS_FEEDER,Peri_Urban,MP,30,11,0,11,False,,292,True
FDR-283,PALOURA ↔ CHOWNI CHACK,RETAINED_AS_FEEDER,Urban,LP,60,2,0,2,False,,367,False
CMP-09,PALOURA ↔ PRADE,UPGRADED_TO_TRUNK,Urban,HP,10,5,5,0,True,CMP-09,918,False
FDR-107,PALOURA ↔ SMAILPUR SAJADPUR MARH,RETAINED_AS_FEEDER,Peri_Urban,MP,30,9,0,9,False,,541,True
FDR-058,PALOURA ↔ CHATHA GURJAN BLOCK MARH,RETAINED_AS_FEEDER,Urban,MP,30,5,0,5,False,,280,True
CMP-09,PALOURA ↔ PRADE,UPGRADED_TO_TRUNK,Urban,HP,10,5,5,0,True,CMP-09,918,False
FDR-108,PALOURA ↔ CHOUNI CHAK,RETAINED_AS_FEEDER,Peri_Urban,MP,30,9,0,9,False,,541,True
FDR-311,PALOURA ↔ CHIRI KANA CHAK,RETAINED_AS_FEEDER,Peri_Urban,LP,60,4,0,4,False,,804,False
FDR-109,PALOURA ↔ CHOUNI CHACK,RETAINED_AS_FEEDER,Peri_Urban,MP,30,9,0,9,False,,541,True
FDR-350,PALOURA ↔ JASWAN,RETAINED_AS_FEEDER,Peri_Urban,LP,60,4,0,4,False,,445,False
FDR-249,PALOURA ↔ PARWAHA SAHZADPUR,RETAINED_AS_FEEDER,Peri_Urban,MP,30,15,0,15,False,,627,True
FDR-138,PALOURA ↔ SUNDWAN,RETAINED_AS_FEEDER,Urban,MP,30,7,0,7,False,,289,True
FDR-331,PALOURA ↔ HALKA MARH,RETAINED_AS_FEEDER,Urban,LP,60,3,0,3,False,,431,False
FDR-308,PALOURA ↔ AKALPUR PATNYAL,RETAINED_AS_FEEDER,Urban,LP,60,3,0,3,False,,383,False
FDR-298,PALOURA ↔ SAHZATPUR,RETAINED_AS_FEEDER,Regional_District,MP,90,8,0,8,False,,730,True
FDR-309,PALOURA ↔ CHOWANA CHACK,RETAINED_AS_FEEDER,Urban,LP,60,3,0,3,False,,383,False
FDR-263,PALOURA TO ↔ RAIPUR SUNDWAN,RETAINED_AS_FEEDER,Urban,MP,30,6,0,6,False,,255,True
FDR-310,PALURA ↔ CHOUANE CHAK,RETAINED_AS_FEEDER,Urban,LP,60,3,0,3,False,,383,False
FDR-025,PANJHIRTHI ↔ TRIKUTA NAGAR,RETAINED_AS_FEEDER,Urban,MP,30,4,0,4,False,,189,True
FDR-313,PANJTERTHI ↔ SIDHRA,RETAINED_AS_FEEDER,Urban,LP,60,2,0,2,False,,280,False
FDR-465,PANJTERTHI ↔ TAWI VIHAR SIDHRA,RETAINED_AS_FEEDER,Urban,LP,60,2,0,2,False,,75,False
FDR-047,PANJTHIRTHI ↔ NH GREATER KAILASH,RETAINED_AS_FEEDER,Urban,MP,30,5,0,5,False,,332,True
FDR-103,PANJTHIRTHI ↔ MUTHI BARNAI BANTALAB,RETAINED_AS_FEEDER,Urban,MP,30,4,0,4,False,,171,False
FDR-466,PANJTHIRTHI ↔ TALABTILLO,RETAINED_AS_FEEDER,Urban,MP,30,2,0,2,False,,107,False
FDR-467,PANJTHIRTHI ↔ TALABTILLO,RETAINED_AS_FEEDER,Urban,MP,30,2,0,2,False,,107,False
FDR-062,PANJTHIRTHI ↔ TALABTILLO,RETAINED_AS_FEEDER,Urban,MP,30,3,0,3,False,,128,True
FDR-371,PANJTHIRTHI ↔ BAJALTA RAILWAY STATION,RETAINED_AS_FEEDER,Regional_District,MP,90,12,0,12,False,,472,True
FDR-404,PANJTHIRTHI ↔ JAGTI,RETAINED_AS_FEEDER,Urban,LP,60,4,0,4,False,,223,False
FDR-147,PANJTHIRTHI ↔ SATWARI GANGYAL,RETAINED_AS_FEEDER,Urban,MP,30,4,0,4,False,,358,False
FDR-314,PANJTHIRTHI(CIRCULAR RD NAKA) ↔ RANGOORA,RETAINED_AS_FEEDER,Urban,LP,60,2,0,2,False,,280,False
FDR-375,PANJTHIRTHI KOOPER ↔ BAJALTA,RETAINED_AS_FEEDER,Urban,LP,60,3,0,3,False,,250,False
FDR-037,PANJTIRTHI ↔ GOLE GUJRAL,RETAINED_AS_FEEDER,Urban,MP,30,4,0,4,False,,151,False
FDR-114,PANJTIRTHI ↔ TALAB TILLO,RETAINED_AS_FEEDER,Urban,MP,30,5,0,5,False,,156,False
FDR-468,PANJTIRTHI ↔ TALAB TILLO BOHRI GOLE PULLI,RETAINED_AS_FEEDER,Urban,MP,30,3,0,3,False,,119,False
FDR-469,PANJTIRTHI ↔ GOLE PULLI TALAB TILLO BOHRI,RETAINED_AS_FEEDER,Urban,MP,30,3,0,3,False,,119,False
FDR-169,PANJTIRTHI ↔ KUNJWANI TALAB,RETAINED_AS_FEEDER,Peri_Urban,MP,30,9,0,9,False,,358,True
FDR-086,PANJTIRTHI ↔ KHANA CHARGAL,RETAINED_AS_FEEDER,Peri_Urban,MP,30,8,0,8,False,,437,True
FDR-408,PANJTIRTHI ↔ CHHIBA BAMYAL,RETAINED_AS_FEEDER,Peri_Urban,LP,60,7,0,7,False,,256,False
FDR-393,PANJTIRTHI ↔ PANJGRAIN,RETAINED_AS_FEEDER,Urban,LP,60,3,0,3,False,,218,False
FDR-022,PANJTIRTHI ↔ POLICE POST POUNICHAK,RETAINED_AS_FEEDER,Urban,MP,30,3,0,3,False,,157,False
FDR-366,PANJTIRTHI ↔ JAGTI CAMP,RETAINED_AS_FEEDER,Peri_Urban,LP,60,4,0,4,False,,442,False
FDR-034,PANJTIRTHI ↔ DIGIANA PULLI,RETAINED_AS_FEEDER,Urban,MP,30,4,0,4,False,,230,True
FDR-389,PANJTIRTHI ↔ SANDHI DHOON,RETAINED_AS_FEEDER,Peri_Urban,LP,60,3,0,3,False,,306,False
FDR-049,PANJTIRTHI ↔ FAWARA CHOWK GREATER KAILASH,RETAINED_AS_FEEDER,Peri_Urban,MP,30,8,0,8,False,,438,True
FDR-402,PANJTIRTHI ↔ CHALNI,RETAINED_AS_FEEDER,Peri_Urban,LP,60,4,0,4,False,,300,False
FDR-394,PANJTIRTHI ↔ JAGTI CAMP,RETAINED_AS_FEEDER,Urban,LP,60,3,0,3,False,,218,False
FDR-012,PANJTIRTHI ↔ TALAB TILLO BOHRI,RETAINED_AS_FEEDER,Urban,MP,30,4,0,4,False,,184,True
FDR-036,PANJTIRTHI ↔ DIGIANA PULLI,RETAINED_AS_FEEDER,Urban,MP,30,4,0,4,False,,253,True
FDR-315,PANJTIRTHI ↔ RAGHOORA,RETAINED_AS_FEEDER,Urban,LP,60,2,0,2,False,,280,False
FDR-044,PANJTIRTHI ↔ FAWARA CHOWK GREATER KAILASH,RETAINED_AS_FEEDER,Urban,MP,30,6,0,6,False,,334,True
FDR-099,PANJTIRTHI ↔ FAWARA CHOWK GREATER KAILASH,RETAINED_AS_FEEDER,Urban,MP,30,7,0,7,False,,508,True
FDR-170,PANJTIRTHI ↔ KUNJWANI TALAB,RETAINED_AS_FEEDER,Peri_Urban,MP,30,9,0,9,False,,358,True
FDR-028,PANJTIRTHI ↔ PATTA BOHRI,RETAINED_AS_FEEDER,Urban,MP,30,4,0,4,False,,157,False
FDR-199,PANJTIRTHI ↔ CHANNI HIMMAT,RETAINED_AS_FEEDER,Urban,MP,30,5,0,5,False,,422,False
FDR-470,PANJTIRTHI ↔ GOLE PULLI TALAB TILLO BOHRI,RETAINED_AS_FEEDER,Urban,MP,30,2,0,2,False,,107,False
FDR-376,PANJTIRTHI ↔ KOOPER,RETAINED_AS_FEEDER,Urban,LP,60,3,0,3,False,,250,False
CMP-05,PANJTIRTHI ↔ RAILWAY STATION,UPGRADED_TO_TRUNK,Urban,HP,10,7,6,1,True,CMP-05,158,True
FDR-390,PANJTIRTHI ↔ KHANNA CHARGAL DHOON,RETAINED_AS_FEEDER,Peri_Urban,LP,60,3,0,3,False,,306,False
FDR-391,PANJTIRTHI ↔ KANNA CHHARGAL,RETAINED_AS_FEEDER,Peri_Urban,LP,60,3,0,3,False,,306,False
FDR-395,PANJTRITHI ↔ JAGTI,RETAINED_AS_FEEDER,Urban,LP,60,3,0,3,False,,218,False
FDR-023,PANJTRITHI ↔ POLICE POST PONI CHACK SAGI,RETAINED_AS_FEEDER,Urban,MP,30,3,0,3,False,,157,False
FDR-189,PANJTRITHI ↔ BAHUFORT,RETAINED_AS_FEEDER,Urban,MP,30,3,0,3,False,,219,False
FDR-201,PANJTRITHI ↔ BATHINDI,RETAINED_AS_FEEDER,Urban,MP,30,4,0,4,False,,311,False
FDR-040,PANJTRITHI ↔ BATHINDI,RETAINED_AS_FEEDER,Urban,MP,30,4,0,4,False,,167,True
FDR-372,PANJTRITHI ↔ JAGTI,RETAINED_AS_FEEDER,Urban,LP,60,2,0,2,False,,141,False
FDR-471,PANJTRITHI ↔ BATHINDI,RETAINED_AS_FEEDER,Urban,MP,30,2,0,2,False,,57,False
FDR-379,PANTIRATHI ↔ JAGTI MIGRANT CAMP,RETAINED_AS_FEEDER,Urban,LP,60,4,0,4,False,,311,False
CMP-09,PARADE ↔ PALOURA,UPGRADED_TO_TRUNK,Urban,HP,10,9,8,1,True,CMP-09,157,False
FDR-344,PATTA BOHRI ↔ LAHORI CHAK,RETAINED_AS_FEEDER,Urban,LP,60,3,0,3,False,,973,False
FDR-332,PATTA BOHRI ↔ GHO MANHASAN SANDWAN,RETAINED_AS_FEEDER,Urban,LP,60,2,0,2,False,,829,False
FDR-035,POONCH COLONY BANTALAB ↔ SHASTRI NAGAR,RETAINED_AS_FEEDER,Urban,MP,30,5,0,5,False,,280,True
FDR-472,PRADE GROUND ↔ TOPH SHERKHANIA,RETAINED_AS_FEEDER,Urban,MP,30,2,0,2,False,,123,True
FDR-473,PRADE GROUND ↔ TOPH SHERKHANIA,RETAINED_AS_FEEDER,Urban,MP,30,2,0,2,False,,123,True
FDR-341,RAIKA ↔ VIJAYPUR,RETAINED_AS_FEEDER,Regional_District,LP,90,7,0,7,False,,1172,False
FDR-303,RAIPUR ↔ DAHARAN,RETAINED_AS_FEEDER,Peri_Urban,MP,30,10,0,10,False,,703,True
FDR-265,RAIPUR JAGGIR ↔ PALOURA,RETAINED_AS_FEEDER,Urban,LP,60,2,0,2,False,,378,False
FDR-157,ROOP NAGAR ↔ CHATHA MILL,RETAINED_AS_FEEDER,Peri_Urban,MP,30,8,0,8,False,,310,True
FDR-213,ROOP NAGAR ↔ KANACHAK LALYAL,RETAINED_AS_FEEDER,Peri_Urban,MP,30,12,0,12,False,,419,True
FDR-042,ROOP NAGAR ↔ GREATER KAILASH FAWARA CHOWK,RETAINED_AS_FEEDER,Peri_Urban,MP,30,8,0,8,False,,405,True
FDR-110,ROOP NAGAR ↔ SMAILPUR,RETAINED_AS_FEEDER,Peri_Urban,MP,30,12,0,12,False,,493,True
FDR-039,ROOP NAGAR ↔ SIMBLE CAMP,RETAINED_AS_FEEDER,Urban,MP,30,3,0,3,False,,149,False
FDR-129,ROOP NAGAR ↔ MISHRIWALA,RETAINED_AS_FEEDER,Peri_Urban,MP,30,9,0,9,False,,386,True
FDR-241,ROOP NAGAR HOUSING COLONY ↔ SIMBAL CAMP,RETAINED_AS_FEEDER,Peri_Urban,MP,30,11,0,11,False,,317,True
FDR-140,SANGRAMPUR ↔ PANJTIRTHI,RETAINED_AS_FEEDER,Urban,MP,30,6,0,6,False,,204,False
FDR-013,SANIK SCHOOL ↔ NAGROTA BYE PASS,RETAINED_AS_FEEDER,Urban,MP,30,4,0,4,False,,341,True
FDR-474,SATWARI ↔ HAKKAL,RETAINED_AS_FEEDER,Urban,LP,60,2,0,2,False,,124,False
FDR-385,SATWARI ↔ RAMBAGH KULLIAN,RETAINED_AS_FEEDER,Urban,LP,60,2,0,2,False,,127,False
FDR-387,SATWARI ↔ GANDU CHAK,RETAINED_AS_FEEDER,Urban,LP,60,2,0,2,False,,147,False
FDR-214,SATWARI ↔ RAYA SUCHANI,RETAINED_AS_FEEDER,Peri_Urban,MP,30,9,0,9,False,,663,True
FDR-373,SATWARI ↔ RAIPUR KHARI,RETAINED_AS_FEEDER,Urban,LP,60,2,0,2,False,,110,False
FDR-406,SATWARI ↔ CHANNI  THALWAL,RETAINED_AS_FEEDER,Peri_Urban,LP,60,5,0,5,False,,203,False
FDR-386,SATWARI ↔ PHALLA MANDAL,RETAINED_AS_FEEDER,Urban,LP,60,2,0,2,False,,132,False
FDR-392,SATWARI ↔ LALYAL,RETAINED_AS_FEEDER,Urban,MP,30,4,0,4,False,,128,True
FDR-475,SATWARI ↔ HAKKAL PEER BABA,RETAINED_AS_FEEDER,Urban,LP,60,2,0,2,False,,124,False
FDR-188,SATWARI ↔ CHATHA FARM,RETAINED_AS_FEEDER,Urban,MP,30,3,0,3,False,,235,True
FDR-384,SATWARI ↔ BHURA CHAK BANDARA CHAK,RETAINED_AS_FEEDER,Urban,LP,60,2,0,2,False,,146,False
FDR-262,SATWARI ↔ CHANNI THALWAL,RETAINED_AS_FEEDER,Urban,LP,60,4,0,4,False,,370,False
FDR-476,SATWARI ↔ HAKKAL,RETAINED_AS_FEEDER,Urban,LP,60,2,0,2,False,,124,False
FDR-477,SATWARI ↔ BADYAL,RETAINED_AS_FEEDER,Urban,LP,60,2,0,2,False,,193,False
FDR-478,SATWARI ↔ RAIPUR KHANDWAL SUJANPUR,RETAINED_AS_FEEDER,Urban,LP,60,2,0,2,False,,124,False
FDR-374,SATWARI ↔ SAMPURAN PUR PHALAIN MANDAL ROAD,RETAINED_AS_FEEDER,Urban,LP,60,2,0,2,False,,121,False
FDR-231,SATWARI ↔ SHER E KASHMIR UNIVERSITY,RETAINED_AS_FEEDER,Urban,MP,30,6,0,6,False,,379,True
FDR-409,SATWARI ↔ KARWAL,RETAINED_AS_FEEDER,Peri_Urban,LP,60,6,0,6,False,,216,False
FDR-259,SATWARI ↔ HAKKAL,RETAINED_AS_FEEDER,Peri_Urban,MP,30,7,0,7,False,,405,True
FDR-400,SATWARI ↔ MAKWAL,RETAINED_AS_FEEDER,Regional_District,LP,90,7,0,7,False,,207,False
FDR-363,SATWARI ↔ HAKKAL,RETAINED_AS_FEEDER,Urban,LP,60,2,0,2,False,,258,False
FDR-399,SATWARI ↔ KARPALPUR,RETAINED_AS_FEEDER,Urban,LP,60,3,0,3,False,,127,False
FDR-323,SATWARI ↔ HAKHAL,RETAINED_AS_FEEDER,Peri_Urban,MP,30,6,0,6,False,,296,True
FDR-251,SATWARI ↔ MANDAL PHALIAN CHANNI,RETAINED_AS_FEEDER,Peri_Urban,MP,30,11,0,11,False,,725,True
FDR-260,SATWARI ↔ KHERI RAYAL,RETAINED_AS_FEEDER,Peri_Urban,MP,30,11,0,11,False,,613,True
FDR-479,SATWARI ↔ KIRPALPUR SARDARA CHAK,RETAINED_AS_FEEDER,Urban,LP,60,2,0,2,False,,115,False
FDR-221,SATWARI (CANTONMENT BOARD GROUND ↔ SHER E KASHMIR UNIVERSITY,RETAINED_AS_FEEDER,Urban,MP,30,5,0,5,False,,388,True
FDR-362,SATWARI TO ↔ REHAL,RETAINED_AS_FEEDER,Peri_Urban,LP,60,4,0,4,False,,395,False
CMP-03,Janipur to Miran Sahib,UPGRADED_TO_TRUNK,Peri_Urban,MP,10,23,20,3,True,CMP-03,318,True
CMP-06,Panjtirthi to Bagh-E-Bahu,UPGRADED_TO_TRUNK,Urban,HP,10,7,6,1,True,CMP-06,411,False
CMP-07,Jewel Chowk to Marh,UPGRADED_TO_TRUNK,Urban,MP,10,16,14,2,True,CMP-07,236,True
CMP-08,Amphala to Rahya Suchani,UPGRADED_TO_TRUNK,Peri_Urban,MP,10,39,34,5,True,CMP-08,558,True
CMP-10,Satwari to Vijaypur,UPGRADED_TO_TRUNK,Peri_Urban,MP,10,33,29,4,True,CMP-10,1096,False
CMP-11,B.C. Road Bus Terminal to Domana,UPGRADED_TO_TRUNK,Urban,HP,10,13,12,1,True,CMP-11,253,True
CMP-12,Railway Station to Nagrota,UPGRADED_TO_TRUNK,Urban,MP,10,18,16,2,True,CMP-12,408,False
CMP-13,B.C. Road Terminal to Jagti Township,UPGRADED_TO_TRUNK,Peri_Urban,MP,10,18,16,2,True,CMP-13,168,True
